TransactionID,AccountID,TransactionDate,TransactionType,TransactionAmount,Country,IsFlagged,AccountBalance,BeneficiaryAccountID,TransactionDescription
2907,3607622,2022-01-30,transfer,37750.95411013912,Germany,Normal,469498.0841027751,8539666,Transfer to savings
2908,2886963,2022-10-15,debit,13665.327001063006,China,Normal,115627.7025454421,5609865,ATM withdrawal
2909,6304120,2022-07-31,debit,1673.7800255530087,Germany,Normal,838383.5951662585,7630611,Online purchase
2910,3772605,2022-08-02,debit,75157.79010433913,India,Normal,71489.96489107322,6535458,Loan repayment
2911,2447947,2022-10-13,credit,23849.985812530602,India,Normal,471780.2004638805,3763946,Payment for services
2912,6813775,2022-09-29,payment,210.68451343901447,Russia,Normal,261151.22842363064,6755111,Transfer to savings
2913,8242447,2022-03-10,debit,87244.51142993916,USA,Normal,936324.5245044526,1083017,ATM withdrawal
2914,9278499,2022-07-18,debit,44384.44596070568,China,Normal,737569.4436287447,7531976,Online purchase
2915,7472652,2022-05-05,debit,23893.599364526188,Germany,Normal,566452.3420696235,4992873,Loan repayment
2916,7606470,2022-05-11,payment,26286.36933581837,Brazil,Normal,667788.6651452872,8031524,Payment for services
2917,2498339,2022-04-15,payment,24061.383951571977,Russia,Normal,532773.9900862093,2108691,Transfer to savings
2918,1676296,2022-06-19,debit,19463.670557315305,India,Suspicious,147686.18512488797,2966163,ATM withdrawal
2919,1379039,2022-11-28,debit,84124.2101951839,China,Normal,709127.7701285386,3974407,Online purchase
2920,1528714,2022-02-10,transfer,17041.460120643256,China,Normal,492724.68487426447,4217040,Loan repayment
2921,8035655,2022-08-19,payment,56189.849841101066,India,Normal,634345.8403956018,7462924,Payment for services
2922,9368352,2022-07-09,transfer,7741.251264772012,USA,Suspicious,45297.143810872265,4444655,Transfer to savings
2923,3911190,2022-02-17,debit,94952.64240409824,China,Normal,142120.5890839968,1920062,ATM withdrawal
2924,9941047,2022-10-02,debit,60335.357305547725,Germany,Normal,589411.5388843971,8833828,Online purchase
2925,5142535,2022-04-08,debit,90316.2195951173,Brazil,Normal,459482.96019264107,9425769,Loan repayment
2926,1273452,2022-01-27,debit,39793.79916975476,Brazil,Normal,226950.98158675866,9669801,Payment for services
2927,5371047,2022-05-18,credit,81069.09895567351,India,Normal,240836.84444150145,4260920,Transfer to savings
2928,8184872,2022-07-13,credit,85366.91140013663,China,Normal,631695.146724687,8990974,ATM withdrawal
2929,3189921,2022-12-11,credit,70297.8996249552,Brazil,Normal,59061.13022638106,2004170,Online purchase
2930,8427297,2022-11-06,transfer,9303.817170706096,China,Normal,434314.9183891509,4919611,Loan repayment
2931,4198156,2022-11-05,payment,1617.8478397265378,India,Normal,523151.1943761367,2631955,Payment for services
2932,6801038,2022-01-21,debit,16864.281608901616,USA,Normal,308211.78848205984,3160254,Transfer to savings
2933,5822139,2022-02-07,payment,11818.494729098176,Brazil,Normal,820567.773509487,8055096,ATM withdrawal
2934,5954582,2022-04-07,credit,72516.51504334237,Germany,Normal,56863.905610586575,7461879,Online purchase
2935,1762371,2022-10-28,debit,55705.11200072738,Russia,Normal,865796.2069684261,2025608,Loan repayment
2936,4257945,2022-12-10,debit,52599.82694591513,India,Normal,723290.6665884821,5352172,Payment for services
2937,9279143,2022-10-14,transfer,25294.201359810773,Russia,Normal,446309.75349530356,8979948,Transfer to savings
2938,6661064,2022-04-22,payment,15469.207598336794,USA,Normal,924474.9434734866,7880708,ATM withdrawal
2939,4768950,2022-09-03,transfer,20662.7314971919,Germany,Normal,702268.0726650674,5297561,Online purchase
2940,1142980,2022-04-17,credit,40033.69797137387,Russia,Normal,931052.2451240779,3361208,Loan repayment
2941,7500785,2022-06-20,payment,74016.91924402768,Germany,Normal,472642.5204376246,7176740,Payment for services
2942,1257354,2022-06-05,credit,25459.11648748163,Brazil,Normal,453027.8036852866,8186155,Transfer to savings
2943,8863438,2022-01-08,transfer,69864.31399585943,China,Suspicious,530789.5571830341,4158035,ATM withdrawal
2944,6954075,2022-04-19,transfer,49156.266922280294,India,Normal,65520.16131540405,1023109,Online purchase
2945,8972368,2022-04-08,debit,88545.23044259418,Germany,Normal,908503.4019115026,3028231,Loan repayment
2946,3235883,2022-03-02,payment,23299.12694329445,Brazil,Normal,667750.2799366866,9484534,Payment for services
2947,1764265,2022-09-03,payment,45091.159694934715,USA,Normal,617623.9193415777,6078593,Transfer to savings
2948,7630840,2022-05-05,debit,9675.51006889545,Germany,Normal,926470.8901169165,1113947,ATM withdrawal
2949,6668889,2022-12-23,payment,33521.96273080584,USA,Normal,993637.8138906258,6666136,Online purchase
2950,1308617,2022-11-06,credit,50692.97559877998,India,Normal,163477.05131941105,4228997,Loan repayment
2951,1744748,2022-12-27,credit,73276.69403143588,Brazil,Normal,749022.0852065331,2849892,Payment for services
2952,6087692,2022-04-15,transfer,19815.73123466259,USA,Normal,579987.1799709373,2395727,Transfer to savings
2953,1734275,2022-07-23,credit,21817.031919362522,China,Normal,461051.0888714206,6605558,ATM withdrawal
2954,7214638,2022-05-03,payment,63161.46827369973,Russia,Suspicious,977614.8403869809,7719231,Online purchase
2955,9987114,2022-10-10,debit,38251.95376759661,USA,Normal,850277.9848539976,7249253,Loan repayment
2956,6439296,2022-06-14,transfer,48214.66577456246,USA,Normal,696780.3090950599,8236433,Payment for services
2957,7194224,2022-05-25,debit,83615.12552918628,Brazil,Normal,382737.8995734205,9464136,Transfer to savings
2958,9945326,2022-07-14,transfer,49913.33927344187,Brazil,Normal,666074.2000742689,4893750,ATM withdrawal
2959,7024293,2022-08-27,transfer,65253.41306711102,Germany,Normal,531740.9541470477,1545022,Online purchase
2960,7193367,2022-10-01,debit,65680.93641558063,Russia,Normal,249443.51289772452,2926252,Loan repayment
2961,6318331,2022-11-29,credit,80363.15817617226,USA,Normal,450436.28501335956,8632690,Payment for services
2962,9741022,2022-07-03,credit,63817.56745421751,USA,Normal,212290.74690490222,3419986,Transfer to savings
2963,3963944,2022-06-07,credit,6490.334467129712,Brazil,Normal,500470.251175864,2191156,ATM withdrawal
2964,4948401,2022-05-14,credit,34223.87653885715,China,Normal,720266.052137526,8201189,Online purchase
2965,1124932,2022-07-04,debit,98931.7251890859,Brazil,Normal,36742.559196747054,6898233,Loan repayment
2966,6234259,2022-09-20,payment,19659.063777903797,China,Normal,765403.1713477201,6281192,Payment for services
2967,9656691,2022-09-12,transfer,58677.04055068471,Russia,Normal,20091.992609142453,6004432,Transfer to savings
2968,7850807,2022-08-27,debit,84295.63458132738,Brazil,Normal,517325.97518902936,9371542,ATM withdrawal
2969,7280757,2022-02-20,credit,58659.99048912793,Russia,Normal,573519.3594794484,7216274,Online purchase
2970,7784672,2022-08-29,credit,37233.30311008646,India,Suspicious,761267.3352818281,5822876,Loan repayment
2971,4877809,2022-06-13,debit,8032.053986143396,USA,Normal,761052.7204584829,8672425,Payment for services
2972,5876709,2022-04-15,transfer,36172.873604584136,Russia,Normal,417513.7002983219,9078947,Transfer to savings
2973,3592316,2022-07-09,debit,18214.930482313215,China,Normal,66465.87364734481,7239309,ATM withdrawal
2974,6895725,2022-06-10,debit,96086.67300003518,India,Normal,693530.8027605397,8758942,Online purchase
2975,9677828,2022-07-31,payment,71506.03383741305,China,Normal,511034.90879167896,7260523,Loan repayment
2976,6438757,2022-01-24,debit,74940.82160444262,Germany,Normal,333125.15081743523,1338434,Payment for services
2977,3664749,2022-10-16,payment,43602.566907377804,Germany,Suspicious,234950.29537471512,5464686,Transfer to savings
2978,7728926,2022-04-24,transfer,11005.3831648893,USA,Normal,119846.2372891647,3610333,ATM withdrawal
2979,4999453,2022-03-16,debit,26678.98145187043,India,Normal,295212.98295888444,5879086,Online purchase
2980,8246813,2022-01-09,debit,25978.51329559235,India,Normal,458543.7761627805,8380747,Loan repayment
2981,3921989,2022-05-14,credit,48683.06728664635,Germany,Normal,477661.4072624343,3644389,Payment for services
2982,1984156,2022-10-11,debit,46103.36887146878,USA,Normal,582780.6575216446,5831318,Transfer to savings
2983,4713543,2022-10-27,credit,43346.487655010314,Russia,Normal,362532.3224971152,9233013,ATM withdrawal
2984,2203920,2022-10-24,credit,49602.786894607176,Germany,Normal,919905.8794518725,4975250,Online purchase
2985,4108591,2022-08-02,credit,98702.43796732769,India,Normal,495920.0261213097,9231296,Loan repayment
2986,1747852,2022-06-01,transfer,29842.379528981804,China,Normal,423782.66761444375,7527498,Payment for services
2987,6296990,2022-03-20,payment,61530.76334275532,India,Normal,48263.15155464792,3432931,Transfer to savings
2988,7928655,2022-04-11,credit,23958.379326590082,USA,Normal,599055.1806246705,8653661,ATM withdrawal
2989,2821367,2022-06-18,debit,46665.960529958946,India,Normal,602908.6491731119,5496183,Online purchase
2990,4372863,2022-04-28,debit,20012.922822306027,Brazil,Normal,583331.3010676999,6109848,Loan repayment
2991,3899033,2022-07-14,credit,55823.64160762277,India,Normal,887608.1579164596,5599393,Payment for services
2992,2578315,2022-10-19,credit,26508.528530501917,Brazil,Normal,762924.542506031,3549264,Transfer to savings
2993,8427210,2022-05-06,debit,3688.5237827158894,Germany,Normal,867418.8790304676,9879264,ATM withdrawal
2994,9298852,2022-09-13,credit,81528.95643636727,Russia,Normal,59516.61465423971,9856607,Online purchase
2995,7093073,2022-10-09,payment,12834.228660920548,Brazil,Normal,318194.6196116165,3685014,Loan repayment
2996,2349590,2022-12-02,payment,36810.19952369939,India,Normal,318780.0725003352,7457436,Payment for services
2997,6366645,2022-12-17,transfer,47722.98913502917,Russia,Normal,657079.3532628431,2392125,Transfer to savings
2998,6629905,2022-06-22,credit,43253.67524218852,Russia,Normal,448670.18719963974,5664097,ATM withdrawal
2999,4045529,2022-05-12,transfer,72569.319711364,India,Normal,777494.8559917166,1639570,Online purchase
3000,6440107,2022-09-08,transfer,59681.691827135124,India,Normal,384492.1235990292,2866840,Loan repayment
3001,8103260,2022-11-25,transfer,29544.164558921522,USA,Normal,221685.41655467753,4088537,Payment for services
3002,8081530,2022-09-09,credit,5179.782954068611,Germany,Normal,291021.973187449,1386641,Transfer to savings
3003,3897706,2022-08-24,transfer,76761.8358741351,Brazil,Normal,182551.47917819928,7332095,ATM withdrawal
3004,9282356,2022-03-28,payment,35259.187396575384,China,Normal,197972.90249372373,1187257,Online purchase
3005,4201473,2022-06-30,transfer,88973.57685258692,Brazil,Normal,216917.2315391084,8803132,Loan repayment
3006,7507660,2022-03-28,payment,39511.72679258901,India,Normal,16193.102036073802,5397823,Payment for services
3007,2449991,2022-03-13,payment,71768.68402770934,China,Normal,716116.4259590692,8055518,Transfer to savings
3008,7039523,2022-10-07,credit,93957.07467643557,China,Normal,399662.3820369085,9048951,ATM withdrawal
3009,6353966,2022-09-08,transfer,65118.73353904162,Brazil,Normal,22769.06474864072,9805150,Online purchase
3010,7747741,2022-04-05,credit,41354.75645061651,Brazil,Normal,370070.54371139366,7520780,Loan repayment
3011,6168554,2022-10-05,payment,56744.252885906426,Brazil,Normal,905377.5903027005,4575575,Payment for services
3012,1424528,2022-11-25,debit,54349.084402303844,Brazil,Normal,511293.192535748,1193092,Transfer to savings
3013,8990001,2022-01-31,transfer,58486.15546496974,Germany,Normal,986753.336145216,9933312,ATM withdrawal
3014,7450219,2022-09-26,credit,14690.530364278166,USA,Normal,540005.4359348684,1230381,Online purchase
3015,2650824,2022-01-18,debit,69854.00314130698,USA,Normal,962802.7191511589,9086521,Loan repayment
3016,6265481,2022-02-08,transfer,14512.876734202026,Brazil,Normal,201880.54873153224,9886378,Payment for services
3017,7702692,2022-12-09,transfer,1471.5422629182226,USA,Normal,290005.81923809566,3427811,Transfer to savings
3018,9527835,2022-01-25,credit,62481.762267399514,Brazil,Normal,700000.1131687434,6960772,ATM withdrawal
3019,2773055,2022-01-04,debit,11700.188081837383,Brazil,Normal,986822.9348377467,9139593,Online purchase
3020,6192859,2022-07-31,credit,77043.45955476021,Brazil,Normal,825314.8812782741,2622910,Loan repayment
3021,1281854,2022-03-12,transfer,86597.93569054705,Russia,Normal,553749.9061480835,3900618,Payment for services
3022,7662314,2022-11-19,transfer,94474.2316604898,Germany,Normal,85244.09909747941,1482931,Transfer to savings
3023,6830395,2022-04-29,payment,66451.0515210101,India,Normal,364442.67208879394,7973959,ATM withdrawal
3024,2657153,2022-02-04,transfer,48206.66914030149,USA,Normal,86517.05802653094,2942595,Online purchase
3025,8083610,2022-12-29,transfer,35234.58525977285,USA,Normal,311350.2337303178,5941812,Loan repayment
3026,8842680,2022-03-19,debit,49097.600147693214,Germany,Normal,258866.221455258,1667793,Payment for services
3027,2806684,2022-01-05,debit,19043.319313747746,Germany,Normal,388616.4411070547,2342713,Transfer to savings
3028,2809858,2022-04-22,payment,34848.78055243141,Brazil,Normal,837292.86233092,7664575,ATM withdrawal
3029,1479083,2022-09-16,payment,71795.87317820144,Brazil,Normal,150461.63364324908,7995454,Online purchase
3030,2901740,2022-08-22,payment,21750.122883709973,Russia,Normal,306133.3424587222,6962489,Loan repayment
3031,6648393,2022-07-11,credit,26414.072896009766,Russia,Normal,261191.1325971754,1592386,Payment for services
3032,7284725,2022-01-31,credit,74935.33228822779,India,Normal,296212.03297219414,1219067,Transfer to savings
3033,8752950,2022-11-13,payment,17791.815223363807,USA,Normal,360687.41245961154,2898111,ATM withdrawal
3034,7709914,2022-11-23,credit,24596.299771473037,Germany,Suspicious,244387.3187586451,2740487,Online purchase
3035,8395873,2022-12-08,transfer,1764.5808066368088,India,Normal,942587.0140959008,5827885,Loan repayment
3036,5584946,2022-11-12,payment,72007.95943751532,USA,Normal,420159.70374126337,5728696,Payment for services
3037,9343199,2022-09-05,payment,61794.17752098772,India,Normal,114201.85387074844,7538733,Transfer to savings
3038,5301400,2022-12-04,credit,69441.601396629,India,Normal,467711.8441663182,4301731,ATM withdrawal
3039,5641094,2022-09-07,debit,21440.632917711784,Brazil,Normal,184513.4586711726,4659219,Online purchase
3040,3707184,2022-01-09,payment,68740.76530887985,India,Normal,216209.02943706984,4290096,Loan repayment
3041,8873491,2022-01-04,credit,59641.69800314873,Brazil,Normal,285112.9135030682,6592785,Payment for services
3042,4770771,2022-09-30,credit,36618.63669240811,USA,Normal,124847.38004034416,9971500,Transfer to savings
3043,2540724,2022-10-10,debit,43788.20290532413,Russia,Fraudulent,721146.8206867421,4220179,ATM withdrawal
3044,6875293,2022-07-30,payment,56796.37112230808,USA,Normal,791967.2800837758,8536143,Online purchase
3045,2965730,2022-01-07,debit,49334.2846869948,Brazil,Suspicious,394345.4934234085,6268749,Loan repayment
3046,8343728,2022-01-09,transfer,64186.38831627742,Russia,Normal,689023.6401796018,4329341,Payment for services
3047,8097037,2022-09-29,debit,18106.147964823456,China,Normal,389015.39474167855,8311623,Transfer to savings
3048,5062224,2022-05-21,debit,54075.588392070524,Russia,Normal,164160.9159040003,3158212,ATM withdrawal
3049,2094316,2022-10-02,credit,45033.44549162543,India,Normal,397228.34452514525,2683799,Online purchase
3050,5300915,2022-05-27,debit,46107.43919645969,USA,Normal,557031.6967420913,7319912,Loan repayment
3051,7760403,2022-01-09,transfer,46943.5112377537,India,Normal,41090.214645481225,6930862,Payment for services
3052,7620241,2022-09-15,credit,88148.3816625935,Russia,Normal,654518.942243302,7694364,Transfer to savings
3053,2636675,2022-12-24,transfer,81864.55783925019,China,Normal,742633.708207885,3276154,ATM withdrawal
3054,1801849,2022-12-12,debit,62960.70041744197,India,Normal,859984.2606827903,5842537,Online purchase
3055,2161068,2022-08-09,transfer,71651.52869088085,China,Normal,102860.28319328204,8227181,Loan repayment
3056,8370131,2022-04-02,transfer,4289.835580449982,Germany,Normal,193.5844988865178,4678639,Payment for services
3057,2035891,2022-02-24,debit,74401.73202077307,China,Normal,73359.04238526011,2591067,Transfer to savings
3058,1753494,2022-02-19,debit,48621.607198480335,USA,Normal,924124.3921057296,3309924,ATM withdrawal
3059,9811785,2022-09-26,credit,31781.578979167276,Russia,Normal,765579.1654691569,3770341,Online purchase
